cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
38,6260.000,372584.943,291.078,93.381,91.023,87.591,0.980,0.962,0.928,208.000,2614.000,0.721,0.000,39
39,9048.000,647429.804,350.877,110.635,108.232,106.446,0.980,0.983,0.924,216.000,376.000,0.704,0.000,38
40,9256.000,669882.788,353.019,111.803,108.676,108.443,0.984,0.998,0.933,218.000,1134.000,0.720,0.000,40
41,9048.000,647429.804,349.706,110.309,107.490,107.179,0.983,0.997,0.930,228.000,2354.000,0.702,0.000,41
42,9072.000,650007.492,349.706,111.140,107.927,107.034,0.983,0.992,0.932,232.000,2484.000,0.694,0.000,42
43,8928.000,634592.701,346.877,110.145,107.041,106.195,0.984,0.992,0.932,238.000,502.000,0.706,0.000,43
44,8828.000,623960.772,345.220,109.252,106.645,105.401,0.983,0.988,0.931,248.000,1630.000,0.715,2.000,44
45,8976.000,639717.257,351.362,110.218,107.568,106.257,0.977,0.988,0.914,256.000,1862.000,0.735,0.000,45
46,8880.000,629481.903,348.534,109.836,106.671,105.999,0.978,0.994,0.919,262.000,130.000,0.706,0.000,46
47,9040.000,646571.334,348.049,110.309,107.417,107.154,0.985,0.998,0.938,272.000,2230.000,0.701,0.000,47
48,8972.000,639289.686,348.534,111.086,108.178,105.599,0.981,0.976,0.928,290.000,618.000,0.698,0.000,48
49,9224.000,666411.897,354.191,111.571,108.497,108.255,0.981,0.998,0.924,296.000,830.000,0.737,0.000,49
50,8928.000,634592.701,345.706,110.309,107.217,106.019,0.985,0.989,0.939,304.000,1232.000,0.723,2.828,50
51,8960.000,638007.545,346.877,110.073,107.074,106.543,0.984,0.995,0.936,310.000,1744.000,0.705,0.000,51
52,8996.000,641856.540,348.534,110.923,107.790,106.262,0.982,0.986,0.931,322.000,2584.000,0.714,0.000,52
54,8704.000,610860.613,342.877,108.849,105.946,104.607,0.982,0.987,0.930,332.000,1008.000,0.727,0.000,54
55,9176.000,661216.843,354.191,112.178,109.778,106.433,0.980,0.969,0.919,344.000,1352.000,0.731,0.000,55
56,8964.000,638434.830,348.534,110.218,107.145,106.527,0.981,0.994,0.927,346.000,366.000,0.735,0.000,56
57,9484.000,694786.095,358.191,113.031,110.031,109.749,0.982,0.997,0.929,348.000,2712.000,0.722,2.000,57
58,9224.000,666411.897,354.191,111.893,109.016,107.738,0.981,0.988,0.924,354.000,1556.000,0.731,0.000,58
59,8720.000,612545.745,345.706,108.462,105.867,104.879,0.978,0.991,0.917,356.000,2328.000,0.746,2.000,59
60,8956.000,637580.356,348.534,110.635,107.660,105.925,0.981,0.984,0.926,358.000,2462.000,0.734,2.000,60
61,9268.000,671185.921,352.534,112.730,109.460,107.819,0.986,0.985,0.937,362.000,722.000,0.743,2.000,61
62,8676.000,607915.358,341.706,109.563,106.610,103.624,0.983,0.972,0.934,366.000,1978.000,0.737,0.000,62
63,9036.000,646142.241,348.534,110.941,107.994,106.530,0.985,0.986,0.935,368.000,490.000,0.719,0.000,63
64,8928.000,634592.701,348.534,110.073,107.199,106.045,0.980,0.989,0.924,374.000,242.000,0.751,2.000,64
