sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
54,12388.000,1037207.373,414.475,130.920,126.937,124.320,0.979,0.979,0.906,584.000,514.000,1,[51],8832.000,624384.899,346.877,111.893,108.394,103.766,0.980,0.957,0.922,0.713,2.000
55,15020.000,1384741.472,453.103,145.066,141.756,134.950,0.985,0.952,0.919,592.000,156.000,1,[52],8608.000,600782.381,340.049,109.636,107.063,102.384,0.984,0.956,0.935,0.573,2.828
56,13608.000,1194140.014,432.617,136.191,133.159,130.206,0.982,0.977,0.914,634.000,638.000,1,[53],8724.000,612967.270,342.877,109.636,107.031,103.808,0.983,0.970,0.932,0.641,0.000
57,16052.000,1529880.563,469.103,149.693,146.689,139.421,0.984,0.950,0.917,650.000,1706.000,1,[55],8796.000,620571.221,342.877,109.563,106.683,104.993,0.984,0.984,0.940,0.548,2.000
58,11892.000,975542.403,400.333,130.736,126.809,119.453,0.986,0.942,0.932,646.000,1470.000,1,[54],7596.000,498013.636,319.078,102.956,99.812,96.931,0.981,0.971,0.938,0.639,0.000
59,14252.000,1279904.367,447.931,140.528,136.124,133.378,0.979,0.979,0.893,692.000,2274.000,1,[56],8824.000,623536.742,346.877,109.417,106.490,105.523,0.980,0.991,0.922,0.619,0.000
60,15972.000,1518457.890,465.789,151.327,146.062,139.501,0.987,0.953,0.925,708.000,1070.000,1,[58],8720.000,612545.745,344.534,110.309,107.217,103.561,0.980,0.966,0.923,0.546,4.000
61,14076.000,1256269.128,439.647,138.809,134.731,133.125,0.984,0.987,0.915,708.000,1212.000,1,[57],8684.000,608756.375,342.877,109.563,106.299,104.034,0.981,0.979,0.928,0.617,0.000
62,28516.000,3622402.537,712.098,262.937,282.816,133.720,0.923,0.454,0.707,728.000,390.000,2,"[59, 63]",8448.000,584163.500,338.777,109.672,105.922,101.672,0.982,0.959,0.925,0.296,66.768
63,25152.000,3000700.059,622.156,223.660,227.887,141.266,0.980,0.617,0.817,748.000,814.000,2,"[60, 64]",8018.000,540289.211,331.563,110.146,108.338,94.387,0.981,0.870,0.916,0.319,46.573
64,14428.000,1303685.997,448.132,142.773,137.808,133.430,0.981,0.967,0.903,736.000,2012.000,1,[61],8580.000,597853.439,341.706,109.252,106.335,102.768,0.979,0.966,0.923,0.595,2.828
65,13672.000,1202574.179,433.789,138.246,133.130,130.817,0.982,0.982,0.913,746.000,2150.000,1,[62],8456.000,584939.920,338.877,109.179,105.773,101.868,0.981,0.962,0.925,0.618,0.000
66,15172.000,1405814.606,456.617,143.694,140.375,137.667,0.983,0.980,0.914,764.000,1872.000,1,[65],8632.000,603296.697,341.220,109.252,106.807,102.923,0.984,0.963,0.932,0.569,6.325
67,13728.000,1209970.288,432.132,137.084,133.925,130.522,0.985,0.975,0.924,776.000,1500.000,1,[66],8416.000,580794.360,337.220,109.636,106.589,100.593,0.982,0.943,0.930,0.613,2.828
68,14728.000,1344557.760,455.245,144.069,138.576,135.695,0.980,0.977,0.893,790.000,1684.000,1,[67],8664.000,606654.559,342.877,108.757,105.917,104.161,0.982,0.983,0.926,0.588,4.472
69,14216.000,1275057.947,441.304,140.528,137.607,131.585,0.984,0.956,0.917,804.000,1310.000,1,[68],9000.000,642284.682,349.220,115.603,112.066,102.464,0.985,0.912,0.927,0.633,0.000
70,28728.000,3662873.232,656.666,240.208,246.005,149.312,0.982,0.604,0.837,864.000,2702.000,2,"[69, 76]",8530.000,593128.735,340.777,112.324,110.200,98.742,0.983,0.894,0.923,0.297,48.887
71,12992.000,1113981.089,421.789,135.366,131.144,126.248,0.984,0.962,0.918,846.000,626.000,1,[70],8484.000,587847.655,340.049,107.870,105.353,102.570,0.981,0.973,0.922,0.653,0.000
72,12072.000,997775.051,405.505,130.614,126.224,121.832,0.983,0.965,0.923,870.000,1786.000,1,[71],8188.000,557353.267,334.392,107.703,104.841,99.471,0.980,0.948,0.920,0.678,0.000
74,14976.000,1378661.181,454.759,145.986,141.498,134.859,0.983,0.952,0.910,888.000,150.000,1,[74],8588.000,598689.793,341.220,109.563,106.818,102.391,0.982,0.958,0.927,0.573,0.000
75,12940.000,1107299.783,424.818,133.462,130.927,126.043,0.979,0.961,0.901,880.000,1940.000,1,[72],8440.000,583280.517,336.049,107.703,105.276,102.121,0.984,0.970,0.939,0.652,0.000
76,26896.000,3318144.878,648.500,235.372,242.854,142.246,0.975,0.581,0.804,934.000,2410.000,2,"[73, 86]",8452.000,584863.169,339.806,113.089,111.051,97.141,0.983,0.872,0.919,0.314,49.487
77,17656.000,1764827.573,495.245,154.945,151.700,148.263,0.981,0.977,0.905,898.000,896.000,1,[77],9604.000,708014.297,361.505,115.879,112.952,108.315,0.982,0.958,0.923,0.544,4.472
78,13340.000,1159037.652,428.132,134.536,131.772,128.944,0.981,0.978,0.915,904.000,2174.000,1,[78],8672.000,607494.995,342.392,108.757,105.395,104.771,0.983,0.994,0.930,0.650,2.000
79,13864.000,1227995.074,436.617,138.924,135.945,129.942,0.984,0.955,0.914,908.000,388.000,1,[79],9220.000,665978.458,353.706,114.769,111.708,105.115,0.983,0.941,0.926,0.665,2.000
81,13212.000,1142395.932,428.617,135.204,131.248,128.236,0.980,0.977,0.904,926.000,1654.000,1,[81],8620.000,602039.102,341.220,108.462,105.344,104.213,0.984,0.989,0.930,0.652,0.000
82,14372.000,1296103.290,450.274,146.328,141.974,129.594,0.978,0.908,0.891,946.000,2046.000,1,[82],8592.000,599108.116,341.706,109.836,107.392,101.993,0.982,0.949,0.925,0.598,5.657
83,13552.000,1186776.368,432.132,137.768,132.915,129.880,0.981,0.977,0.912,948.000,1030.000,1,[83],8468.000,586185.504,339.563,108.462,106.173,101.567,0.980,0.956,0.923,0.625,0.000
84,15152.000,1403035.768,458.274,144.402,141.111,136.807,0.983,0.969,0.907,952.000,1396.000,1,[84],9112.000,654311.219,351.362,111.893,109.693,105.848,0.984,0.964,0.927,0.601,2.828
85,13636.000,1197827.526,434.475,138.752,133.341,130.361,0.980,0.976,0.908,958.000,738.000,1,[85],8316.000,570473.561,334.877,106.733,104.100,101.714,0.982,0.977,0.932,0.610,0.000
